id,location,time_stamp,temp_c,humidity,cond,wind_kph,pressure_mb,year,month,day,hour
287,Kristiansand,2025-08-25 22:53:00,12.1,77,Clear,7.9,1013.0,2025,8,25,22
288,Kristiansand,2025-08-25 23:53:00,9.1,93,Clear,6.5,1013.0,2025,8,25,23
289,Kristiansand,2025-08-26 00:53:00,8.3,100,Clear,7.2,1013.0,2025,8,26,0
290,Kristiansand,2025-08-26 01:53:00,8.3,100,Clear,7.2,1013.0,2025,8,26,1
291,Kristiansand,2025-08-26 02:54:00,8.1,100,Clear,7.9,1012.0,2025,8,26,2
292,Kristiansand,2025-08-26 03:53:00,7.4,100,Clear,8.6,1012.0,2025,8,26,3
293,Kristiansand,2025-08-26 04:54:00,6.1,93,Clear,8.3,1012.0,2025,8,26,4
294,Kristiansand,2025-08-26 05:53:00,7.3,100,Fog,8.3,1011.0,2025,8,26,5
295,Kristiansand,2025-08-26 06:53:00,8.1,93,Partly cloudy,7.2,1011.0,2025,8,26,6
296,Kristiansand,2025-08-26 07:54:00,10.2,94,Partly cloudy,6.5,1011.0,2025,8,26,7
297,Kristiansand,2025-08-26 08:51:00,12.3,94,Partly cloudy,6.5,1010.0,2025,8,26,8
298,Kristiansand,2025-08-26 09:53:00,14.4,88,Partly cloudy,8.3,1011.0,2025,8,26,9
299,Kristiansand,2025-08-26 10:51:00,15.0,82,Partly cloudy,9.0,1010.0,2025,8,26,10
300,Kristiansand,2025-08-26 11:51:00,17.2,77,Partly cloudy,11.2,1010.0,2025,8,26,11
301,Kristiansand,2025-08-26 12:53:00,17.4,72,Partly cloudy,16.9,1010.0,2025,8,26,12
302,Kristiansand,2025-08-26 13:53:00,17.3,83,Partly cloudy,17.6,1010.0,2025,8,26,13
303,Kristiansand,2025-08-26 14:54:00,18.0,77,Partly cloudy,18.0,1009.0,2025,8,26,14
304,Kristiansand,2025-08-26 15:54:00,18.3,77,Partly Cloudy,19.1,1009.0,2025,8,26,15
305,Kristiansand,2025-08-26 16:53:00,18.1,77,Partly Cloudy,20.9,1009.0,2025,8,26,16
306,Kristiansand,2025-08-26 17:54:00,18.3,77,Partly Cloudy,19.4,1009.0,2025,8,26,17
307,Kristiansand,2025-08-26 18:54:00,19.2,78,Partly Cloudy,15.8,1009.0,2025,8,26,18
308,Kristiansand,2025-08-26 19:53:00,17.1,83,Partly Cloudy,13.7,1009.0,2025,8,26,19
309,Kristiansand,2025-08-26 20:53:00,17.1,83,Partly Cloudy,7.9,1009.0,2025,8,26,20
310,Kristiansand,2025-08-26 21:54:00,16.3,88,Partly Cloudy,5.0,1009.0,2025,8,26,21
311,Kristiansand,2025-08-26 22:53:00,16.1,82,Partly Cloudy,3.6,1009.0,2025,8,26,22
312,Kristiansand,2025-08-26 23:53:00,14.3,94,Partly Cloudy,3.6,1009.0,2025,8,26,23
313,Kristiansand,2025-08-27 00:51:00,14.2,94,Partly Cloudy,4.0,1009.0,2025,8,27,0
314,Kristiansand,2025-08-27 01:54:00,14.2,94,Partly Cloudy,4.0,1009.0,2025,8,27,1
315,Kristiansand,2025-08-27 02:53:00,14.2,94,Partly Cloudy,5.8,1009.0,2025,8,27,2
316,Kristiansand,2025-08-27 03:54:00,14.0,94,Overcast,6.8,1009.0,2025,8,27,3
317,Kristiansand,2025-08-27 04:53:00,14.3,94,Patchy rain nearby,8.6,1008.0,2025,8,27,4
318,Kristiansand,2025-08-27 05:54:00,14.0,94,Patchy rain nearby,11.9,1008.0,2025,8,27,5
319,Kristiansand,2025-08-27 06:54:00,14.2,94,Partly Cloudy,10.1,1008.0,2025,8,27,6
320,Kristiansand,2025-08-27 07:54:00,15.2,88,Partly cloudy,13.7,1008.0,2025,8,27,7
321,Kristiansand,2025-08-27 08:51:00,16.0,88,Partly cloudy,16.6,1008.0,2025,8,27,8
322,Kristiansand,2025-08-27 09:51:00,16.2,94,Patchy rain nearby,16.9,1008.0,2025,8,27,9
323,Kristiansand,2025-08-27 10:53:00,17.2,83,Patchy rain nearby,18.4,1008.0,2025,8,27,10
324,Kristiansand,2025-08-27 11:58:00,17.2,83,Light rain,19.8,1008.0,2025,8,27,11
325,Kristiansand,2025-08-27 12:53:00,17.1,83,Light rain,17.3,1008.0,2025,8,27,12
326,Kristiansand,2025-08-27 13:55:00,17.4,88,Light rain,16.9,1008.0,2025,8,27,13
327,Kristiansand,2025-08-27 14:55:00,18.2,83,Partly Cloudy,18.7,1007.0,2025,8,27,14
328,Kristiansand,2025-08-27 15:53:00,18.0,83,Patchy rain nearby,19.8,1007.0,2025,8,27,15
329,Kristiansand,2025-08-27 16:55:00,18.0,83,Partly cloudy,19.8,1007.0,2025,8,27,16
330,Kristiansand,2025-08-27 17:53:00,17.3,88,Partly cloudy,14.8,1007.0,2025,8,27,17
331,Kristiansand,2025-08-27 18:55:00,17.1,88,Partly cloudy,15.5,1006.0,2025,8,27,18
332,Kristiansand,2025-08-27 19:53:00,17.1,83,Partly cloudy,13.7,1006.0,2025,8,27,19
333,Kristiansand,2025-08-27 20:53:00,17.4,88,Light rain,11.5,1006.0,2025,8,27,20
334,Kristiansand,2025-08-27 21:53:00,16.1,94,Partly cloudy,9.0,1006.0,2025,8,27,21
335,Kristiansand,2025-08-27 22:53:00,16.1,94,Partly cloudy,9.7,1006.0,2025,8,27,22
336,Kristiansand,2025-08-27 23:50:00,16.1,94,Partly cloudy,10.4,1006.0,2025,8,27,23
337,Kristiansand,2025-08-28 00:55:00,16.2,94,Overcast,9.7,1006.0,2025,8,28,0
338,Kristiansand,2025-08-28 01:54:00,16.1,94,Overcast,9.7,1006.0,2025,8,28,1
339,Kristiansand,2025-08-28 02:53:00,16.4,94,Overcast,7.2,1005.0,2025,8,28,2
340,Kristiansand,2025-08-28 03:50:00,15.3,100,Partly cloudy,7.2,1005.0,2025,8,28,3
341,Kristiansand,2025-08-28 04:55:00,15.0,94,Mist,7.2,1005.0,2025,8,28,4
342,Kristiansand,2025-08-28 05:55:00,14.1,100,Overcast,6.5,1005.0,2025,8,28,5
343,Kristiansand,2025-08-28 06:53:00,15.2,94,Partly cloudy,6.1,1005.0,2025,8,28,6
344,Kristiansand,2025-08-28 07:50:00,14.1,100,Partly cloudy,4.0,1006.0,2025,8,28,7
345,Kristiansand,2025-08-28 08:50:00,16.2,94,Partly cloudy,6.8,1006.0,2025,8,28,8
346,Kristiansand,2025-08-28 09:53:00,16.1,94,Partly cloudy,6.8,1006.0,2025,8,28,9
347,Kristiansand,2025-08-28 10:50:00,17.3,88,Partly cloudy,7.6,1006.0,2025,8,28,10
348,Kristiansand,2025-08-28 11:53:00,17.3,83,Partly cloudy,9.4,1006.0,2025,8,28,11
349,Kristiansand,2025-08-28 12:56:00,18.2,77,Partly cloudy,10.8,1006.0,2025,8,28,12
350,Kristiansand,2025-08-28 13:53:00,19.1,68,Patchy rain nearby,13.7,1006.0,2025,8,28,13
351,Kristiansand,2025-08-28 14:53:00,19.3,60,Patchy rain nearby,15.5,1006.0,2025,8,28,14
352,Kristiansand,2025-08-28 15:55:00,19.4,68,Partly cloudy,15.8,1006.0,2025,8,28,15
353,Kristiansand,2025-08-28 16:53:00,18.3,73,Patchy rain nearby,14.8,1005.0,2025,8,28,16
354,Kristiansand,2025-08-28 17:55:00,17.0,77,Partly cloudy,15.5,1005.0,2025,8,28,17
355,Kristiansand,2025-08-28 18:53:00,17.2,77,Light drizzle,13.7,1004.0,2025,8,28,18
356,Kristiansand,2025-08-28 19:53:00,17.3,77,Light rain,13.7,1004.0,2025,8,28,19
357,Kristiansand,2025-08-28 20:56:00,16.1,88,Light rain,19.1,1004.0,2025,8,28,20
358,Kristiansand,2025-08-28 21:54:00,15.4,94,Moderate rain,19.8,1004.0,2025,8,28,21
359,Kristiansand,2025-08-28 22:54:00,15.3,94,Light rain,19.8,1004.0,2025,8,28,22
360,Kristiansand,2025-08-28 23:56:00,15.0,94,Light rain,19.1,1004.0,2025,8,28,23
361,Kristiansand,2025-08-29 00:53:00,14.2,94,Light rain,19.4,1002.0,2025,8,29,0
362,Kristiansand,2025-08-29 01:56:00,14.0,94,Light rain,19.4,1001.0,2025,8,29,1
363,Kristiansand,2025-08-29 02:50:00,14.3,94,Overcast,20.5,1001.0,2025,8,29,2
364,Kristiansand,2025-08-29 03:56:00,14.3,94,Light rain,18.4,1000.0,2025,8,29,3
365,Kristiansand,2025-08-29 04:54:00,16.4,94,Moderate rain,16.9,1000.0,2025,8,29,4
366,Kristiansand,2025-08-29 05:56:00,16.1,94,Light rain,18.0,999.0,2025,8,29,5
367,Kristiansand,2025-08-29 06:54:00,16.0,94,Partly cloudy,19.4,1000.0,2025,8,29,6
368,Kristiansand,2025-08-29 07:54:00,16.3,94,Partly cloudy,10.8,999.0,2025,8,29,7
369,Kristiansand,2025-08-29 08:53:00,16.3,94,Partly cloudy,10.1,999.0,2025,8,29,8
370,Kristiansand,2025-08-29 09:53:00,17.1,94,Overcast,10.8,999.0,2025,8,29,9
371,Kristiansand,2025-08-29 10:53:00,17.1,88,Partly cloudy,10.8,1000.0,2025,8,29,10
372,Kristiansand,2025-08-29 11:53:00,18.3,83,Partly cloudy,10.4,1000.0,2025,8,29,11
373,Kristiansand,2025-08-29 12:53:00,18.2,83,Partly cloudy,8.6,1000.0,2025,8,29,12
374,Kristiansand,2025-08-29 13:49:00,19.4,78,Partly cloudy,6.8,1000.0,2025,8,29,13
375,Kristiansand,2025-08-29 14:53:00,19.2,78,Partly cloudy,5.8,1001.0,2025,8,29,14
376,Kristiansand,2025-08-29 15:56:00,19.1,68,Patchy rain nearby,6.8,1001.0,2025,8,29,15
377,Kristiansand,2025-08-29 16:53:00,18.3,77,Partly cloudy,5.0,1001.0,2025,8,29,16
378,Kristiansand,2025-08-29 17:54:00,18.2,73,Patchy rain nearby,6.5,1001.0,2025,8,29,17
379,Kristiansand,2025-08-29 18:53:00,18.3,73,Sunny,5.4,1001.0,2025,8,29,18
380,Kristiansand,2025-08-29 19:55:00,17.2,77,Sunny,3.6,1002.0,2025,8,29,19
381,Kristiansand,2025-08-29 20:53:00,17.2,83,Sunny,3.6,1002.0,2025,8,29,20
382,Kristiansand,2025-08-29 21:53:00,15.3,88,Partly cloudy,5.0,1002.0,2025,8,29,21
383,Kristiansand,2025-08-29 22:53:00,14.2,94,Partly cloudy,4.0,1003.0,2025,8,29,22
384,Kristiansand,2025-08-29 23:55:00,13.4,94,Clear,5.0,1003.0,2025,8,29,23
385,Kristiansand,2025-08-30 04:19:00,14.1,94,Mist,10.8,1003.0,2025,8,30,4
386,Kristiansand,2025-08-30 04:53:00,14.2,94,Overcast,10.8,1003.0,2025,8,30,4
387,Kristiansand,2025-08-30 05:53:00,14.3,94,Overcast,11.5,1003.0,2025,8,30,5
388,Kristiansand,2025-08-30 06:53:00,14.3,94,Partly cloudy,13.0,1003.0,2025,8,30,6
389,Kristiansand,2025-08-30 09:08:00,16.2,88,Partly cloudy,18.0,1003.0,2025,8,30,9
390,Kristiansand,2025-08-30 09:57:00,16.2,88,Partly cloudy,18.0,1004.0,2025,8,30,9
391,Kristiansand,2025-08-30 10:49:00,17.1,88,Partly cloudy,18.0,1004.0,2025,8,30,10
392,Kristiansand,2025-08-30 11:57:00,17.4,88,Partly cloudy,15.1,1005.0,2025,8,30,11
393,Kristiansand,2025-08-30 12:55:00,18.4,83,Light rain,13.7,1005.0,2025,8,30,12
394,Kristiansand,2025-08-30 13:53:00,18.3,83,Partly cloudy,11.2,1005.0,2025,8,30,13
395,Kristiansand,2025-08-30 14:53:00,18.2,83,Light rain,8.3,1005.0,2025,8,30,14
396,Kristiansand,2025-08-30 15:48:00,17.0,88,Light rain,10.1,1005.0,2025,8,30,15
397,Kristiansand,2025-08-30 16:54:00,17.2,88,Light rain,14.0,1005.0,2025,8,30,16
398,Kristiansand,2025-08-30 17:53:00,18.0,88,Light rain,13.0,1005.0,2025,8,30,17
399,Kristiansand,2025-08-30 18:53:00,18.2,83,Partly cloudy,9.4,1005.0,2025,8,30,18
400,Kristiansand,2025-08-30 19:53:00,17.2,83,Partly cloudy,7.9,1005.0,2025,8,30,19
401,Kristiansand,2025-08-30 20:55:00,16.2,88,Mist,9.0,1005.0,2025,8,30,20
402,Kristiansand,2025-08-30 21:57:00,16.0,88,Partly cloudy,8.3,1006.0,2025,8,30,21
403,Kristiansand,2025-08-31 07:23:00,14.3,94,Partly cloudy,9.4,1007.0,2025,8,31,7
404,Kristiansand,2025-08-31 07:54:00,16.0,94,Partly cloudy,9.4,1007.0,2025,8,31,7
405,Kristiansand,2025-08-31 08:48:00,16.3,94,Light rain,11.2,1007.0,2025,8,31,8
406,Kristiansand,2025-08-31 09:53:00,16.3,94,Light rain,13.7,1007.0,2025,8,31,9
407,Kristiansand,2025-08-31 10:57:00,17.1,88,Light rain,15.1,1008.0,2025,8,31,10
408,Kristiansand,2025-08-31 11:53:00,17.1,88,Partly cloudy,14.4,1008.0,2025,8,31,11
409,Kristiansand,2025-08-31 12:48:00,18.3,77,Light rain shower,14.4,1008.0,2025,8,31,12
410,Kristiansand,2025-08-31 13:54:00,19.0,73,Light rain,14.8,1008.0,2025,8,31,13
411,Kristiansand,2025-08-31 14:57:00,19.2,78,Light rain,15.1,1009.0,2025,8,31,14
412,Kristiansand,2025-08-31 15:54:00,19.3,73,Light rain,15.1,1009.0,2025,8,31,15
413,Kristiansand,2025-08-31 16:48:00,17.3,83,Moderate rain,15.8,1009.0,2025,8,31,16
414,Kristiansand,2025-08-31 17:53:00,16.0,94,Moderate rain,16.2,1009.0,2025,8,31,17
415,Kristiansand,2025-08-31 18:58:00,16.3,94,Light rain,16.2,1009.0,2025,8,31,18
416,Kristiansand,2025-08-31 19:53:00,16.3,94,Light drizzle,15.1,1009.0,2025,8,31,19
417,Kristiansand,2025-08-31 20:53:00,16.0,100,Moderate rain,14.4,1009.0,2025,8,31,20
418,Kristiansand,2025-08-31 21:53:00,17.3,94,Moderate rain,13.3,1009.0,2025,8,31,21
419,Kristiansand,2025-09-01 09:55:00,17.1,94,Partly cloudy,19.8,1006.0,2025,9,1,9
420,Kristiansand,2025-09-01 10:58:00,17.1,94,Light rain,22.7,1006.0,2025,9,1,10
421,Kristiansand,2025-09-01 11:56:00,17.2,94,Light rain,23.8,1006.0,2025,9,1,11
422,Kristiansand,2025-09-01 13:19:00,17.4,88,Moderate rain,9.0,1005.0,2025,9,1,13
423,Kristiansand,2025-09-01 13:47:00,16.2,94,Moderate rain,9.0,1005.0,2025,9,1,13
424,Kristiansand,2025-09-01 14:53:00,16.1,94,Moderate rain,10.4,1006.0,2025,9,1,14
425,Kristiansand,2025-09-01 15:58:00,16.1,94,Light rain,5.8,1005.0,2025,9,1,15
426,Kristiansand,2025-09-01 16:58:00,15.2,94,Light rain,3.6,1005.0,2025,9,1,16
427,Kristiansand,2025-09-01 17:53:00,15.2,94,Light rain,3.6,1005.0,2025,9,1,17
428,Kristiansand,2025-09-01 18:47:00,15.2,94,Light rain,3.6,1006.0,2025,9,1,18
429,Kristiansand,2025-09-01 19:58:00,15.2,94,Light rain,3.6,1006.0,2025,9,1,19
430,Kristiansand,2025-09-01 20:58:00,15.1,94,Partly cloudy,6.8,1006.0,2025,9,1,20
431,Kristiansand,2025-09-02 09:42:00,16.1,88,Moderate or heavy rain with thunder,12.2,1007.0,2025,9,2,9
432,Kristiansand,2025-09-02 09:53:00,16.0,88,Moderate or heavy rain with thunder,12.2,1007.0,2025,9,2,9
433,Kristiansand,2025-09-02 10:10:00,16.2,88,Moderate or heavy rain with thunder,16.6,1007.0,2025,9,2,10
434,Kristiansand,2025-09-02 14:59:00,19.1,78,Partly cloudy,15.8,1007.0,2025,9,2,14
435,Kristiansand,2025-09-02 15:18:00,19.1,78,Partly cloudy,14.4,1007.0,2025,9,2,15
436,Kristiansand,2025-09-02 15:59:00,20.4,68,Partly cloudy,14.4,1006.0,2025,9,2,15
437,Kristiansand,2025-09-02 16:17:00,20.1,68,Partly cloudy,13.3,1006.0,2025,9,2,16
438,Kristiansand,2025-09-02 16:53:00,19.0,68,Partly cloudy,13.3,1006.0,2025,9,2,16
439,Kristiansand,2025-09-02 17:17:00,19.1,68,Partly cloudy,11.2,1006.0,2025,9,2,17
440,Kristiansand,2025-09-02 17:59:00,17.4,88,Partly cloudy,11.2,1006.0,2025,9,2,17
441,Kristiansand,2025-09-02 18:22:00,17.1,88,Partly cloudy,9.7,1006.0,2025,9,2,18
442,Kristiansand,2025-09-02 18:59:00,17.2,94,Light rain,12.6,1006.0,2025,9,2,18
443,Kristiansand,2025-09-02 19:10:00,17.2,94,Light rain,8.3,1006.0,2025,9,2,19
444,Kristiansand,2025-09-02 19:53:00,16.4,88,Light rain,8.3,1006.0,2025,9,2,19
445,Kristiansand,2025-09-02 20:17:00,16.2,88,Light rain,4.0,1006.0,2025,9,2,20
446,Kristiansand,2025-09-02 20:59:00,16.3,88,Overcast,4.0,1006.0,2025,9,2,20
447,Kristiansand,2025-09-02 21:23:00,16.0,88,Overcast,3.6,1006.0,2025,9,2,21
448,Kristiansand,2025-09-02 21:53:00,15.3,94,Partly cloudy,3.6,1006.0,2025,9,2,21
449,Kristiansand,2025-09-03 11:00:00,16.3,94,Partly cloudy,19.1,1005.0,2025,9,3,11
450,Kristiansand,2025-09-03 11:09:00,16.4,94,Partly cloudy,19.1,1005.0,2025,9,3,11
451,Kristiansand,2025-09-03 11:53:00,16.3,88,Light rain shower,19.1,1005.0,2025,9,3,11
452,Kristiansand,2025-09-03 12:23:00,16.2,88,Light rain shower,19.1,1005.0,2025,9,3,12
453,Kristiansand,2025-09-03 12:53:00,16.1,88,Patchy rain nearby,19.4,1005.0,2025,9,3,12
454,Kristiansand,2025-09-03 13:23:00,16.4,88,Light rain shower,19.8,1005.0,2025,9,3,13
455,Kristiansand,2025-09-03 14:00:00,17.3,83,Partly cloudy,20.9,1004.0,2025,9,3,14
456,Kristiansand,2025-09-03 14:17:00,17.3,83,Partly cloudy,20.9,1004.0,2025,9,3,14
457,Kristiansand,2025-09-03 14:53:00,17.2,83,Light rain,20.9,1003.0,2025,9,3,14
458,Kristiansand,2025-09-03 15:09:00,17.3,83,Light rain,20.2,1003.0,2025,9,3,15
459,Kristiansand,2025-09-03 15:53:00,17.2,83,Patchy rain nearby,20.2,1002.0,2025,9,3,15
460,Kristiansand,2025-09-03 16:23:00,17.3,83,Light rain,22.7,1002.0,2025,9,3,16
461,Kristiansand,2025-09-03 17:00:00,18.3,77,Light rain,23.0,1002.0,2025,9,3,17
462,Kristiansand,2025-09-03 17:17:00,18.1,77,Light rain,23.0,1002.0,2025,9,3,17
463,Kristiansand,2025-09-03 17:53:00,17.0,83,Light rain,23.0,1001.0,2025,9,3,17
464,Kristiansand,2025-09-03 18:17:00,17.3,83,Light rain,27.7,1001.0,2025,9,3,18
465,Kristiansand,2025-09-03 19:00:00,16.1,88,Moderate rain,33.1,1001.0,2025,9,3,19
466,Kristiansand,2025-09-03 19:09:00,16.2,88,Moderate rain,33.1,1001.0,2025,9,3,19
467,Kristiansand,2025-09-03 20:00:00,16.2,94,Moderate rain,35.6,1000.0,2025,9,3,20
468,Kristiansand,2025-09-03 20:17:00,16.2,94,Moderate rain,35.6,1000.0,2025,9,3,20
469,Kristiansand,2025-09-03 20:53:00,16.0,94,Heavy rain,35.6,999.0,2025,9,3,20
470,Kristiansand,2025-09-03 21:23:00,16.3,94,Heavy rain,34.2,999.0,2025,9,3,21
471,Kristiansand,2025-09-03 22:00:00,17.3,94,Moderate rain,34.9,999.0,2025,9,3,22
472,Kristiansand,2025-09-03 22:23:00,17.0,94,Moderate rain,34.9,999.0,2025,9,3,22
473,Kristiansand,2025-09-03 22:53:00,17.0,94,Light rain,34.9,999.0,2025,9,3,22
474,Kristiansand,2025-09-04 11:34:00,18.2,83,Light rain,23.0,1003.0,2025,9,4,11
475,Kristiansand,2025-09-04 11:45:00,18.2,88,Overcast,23.0,1004.0,2025,9,4,11
476,Kristiansand,2025-09-04 12:17:00,18.4,88,Overcast,22.3,1004.0,2025,9,4,12
477,Kristiansand,2025-09-04 12:53:00,18.1,83,Partly cloudy,22.3,1004.0,2025,9,4,12
478,Kristiansand,2025-09-04 13:24:00,18.1,83,Partly cloudy,21.6,1004.0,2025,9,4,13
479,Kristiansand,2025-09-04 13:45:00,18.2,83,Overcast,21.6,1005.0,2025,9,4,13
480,Kristiansand,2025-09-04 14:17:00,18.2,83,Overcast,21.2,1005.0,2025,9,4,14
481,Kristiansand,2025-09-04 15:00:00,19.3,78,Partly cloudy,19.8,1006.0,2025,9,4,15
482,Kristiansand,2025-09-04 15:17:00,19.3,78,Partly cloudy,19.8,1006.0,2025,9,4,15
483,Kristiansand,2025-09-04 15:53:00,19.4,73,Partly cloudy,19.8,1007.0,2025,9,4,15
484,Kristiansand,2025-09-04 16:17:00,19.2,73,Partly cloudy,18.4,1007.0,2025,9,4,16
485,Kristiansand,2025-09-04 16:53:00,19.0,73,Partly cloudy,18.4,1008.0,2025,9,4,16
486,Kristiansand,2025-09-04 17:24:00,19.2,73,Partly cloudy,16.2,1008.0,2025,9,4,17
487,Kristiansand,2025-09-04 18:00:00,17.4,83,Partly cloudy,12.2,1008.0,2025,9,4,18
488,Kristiansand,2025-09-04 18:24:00,17.3,83,Partly cloudy,12.2,1008.0,2025,9,4,18
489,Kristiansand,2025-09-04 19:00:00,17.2,83,Partly cloudy,8.6,1009.0,2025,9,4,19
490,Kristiansand,2025-09-04 19:24:00,17.1,83,Partly cloudy,8.6,1009.0,2025,9,4,19
491,Kristiansand,2025-09-04 19:53:00,17.2,83,Partly cloudy,8.6,1009.0,2025,9,4,19
492,Kristiansand,2025-09-04 20:24:00,17.4,83,Partly cloudy,6.5,1009.0,2025,9,4,20
493,Kristiansand,2025-09-04 21:01:00,17.0,88,Partly cloudy,4.3,1010.0,2025,9,4,21
494,Kristiansand,2025-09-04 21:17:00,17.1,88,Partly cloudy,4.3,1010.0,2025,9,4,21
495,Kristiansand,2025-09-04 21:53:00,17.2,88,Partly cloudy,4.3,1010.0,2025,9,4,21
496,Kristiansand,2025-09-04 22:24:00,17.3,88,Partly cloudy,3.6,1010.0,2025,9,4,22
497,Kristiansand,2025-09-04 23:01:00,17.3,88,Partly cloudy,3.6,1010.0,2025,9,4,23
498,Kristiansand,2025-09-04 23:17:00,17.3,88,Partly cloudy,3.6,1010.0,2025,9,4,23
499,Kristiansand,2025-09-05 11:01:00,17.0,88,Overcast,10.1,1011.0,2025,9,5,11
500,Kristiansand,2025-09-05 11:08:00,17.3,88,Overcast,10.1,1011.0,2025,9,5,11
501,Kristiansand,2025-09-05 11:56:00,18.0,88,Partly cloudy,10.1,1012.0,2025,9,5,11
502,Kristiansand,2025-09-05 12:24:00,18.2,88,Partly cloudy,11.2,1012.0,2025,9,5,12
503,Kristiansand,2025-09-05 13:01:00,18.2,83,Partly cloudy,3.6,1012.0,2025,9,5,13
504,Kristiansand,2025-09-05 16:53:00,18.0,68,Sunny,9.7,1013.0,2025,9,5,16
505,Kristiansand,2025-09-05 17:25:00,18.4,73,Partly Cloudy,8.3,1013.0,2025,9,5,17
506,Kristiansand,2025-09-05 17:53:00,18.0,77,Partly cloudy,8.3,1013.0,2025,9,5,17
507,Kristiansand,2025-09-05 18:19:00,18.2,77,Partly cloudy,6.1,1013.0,2025,9,5,18
508,Kristiansand,2025-09-05 19:01:00,19.2,64,Partly Cloudy,14.0,1014.0,2025,9,5,19
509,Kristiansand,2025-09-05 19:07:00,19.3,64,Partly Cloudy,14.0,1014.0,2025,9,5,19
510,Kristiansand,2025-09-05 20:01:00,18.1,68,Sunny,14.0,1014.0,2025,9,5,20
511,Kristiansand,2025-09-05 20:07:00,18.4,68,Sunny,14.0,1014.0,2025,9,5,20
512,Kristiansand,2025-09-05 20:53:00,16.3,77,Sunny,14.0,1015.0,2025,9,5,20
513,Kristiansand,2025-09-05 21:17:00,16.0,77,Clear,11.2,1015.0,2025,9,5,21
514,Kristiansand,2025-09-05 21:53:00,16.2,77,Clear,11.2,1016.0,2025,9,5,21
515,Kristiansand,2025-09-05 22:21:00,16.4,77,Clear,11.9,1016.0,2025,9,5,22
516,Kristiansand,2025-09-05 22:44:00,15.1,82,Clear,11.9,1017.0,2025,9,5,22
517,Kristiansand,2025-09-05 23:16:00,15.2,82,Clear,12.2,1017.0,2025,9,5,23
518,Kristiansand,2025-09-05 23:53:00,14.3,82,Clear,12.2,1017.0,2025,9,5,23
519,Kristiansand,2025-09-06 10:30:00,16.4,59,Sunny,3.6,1021.0,2025,9,6,10
520,Kristiansand,2025-09-06 19:53:00,19.0,60,Sunny,15.8,1022.0,2025,9,6,19
521,Kristiansand,2025-09-06 21:53:00,15.4,77,Clear,10.4,1022.0,2025,9,6,21
522,Kristiansand,2025-09-07 00:54:00,10.8,84,Clear,8.3,1023.0,2025,9,7,0
523,Kristiansand,2025-09-07 11:02:00,15.2,82,Sunny,9.0,1024.0,2025,9,7,11
524,Kristiansand,2025-09-07 11:56:00,17.2,72,Sunny,9.0,1024.0,2025,9,7,11
525,Kristiansand,2025-09-07 12:53:00,17.0,72,Partly Cloudy,10.4,1024.0,2025,9,7,12
526,Kristiansand,2025-09-07 13:53:00,19.3,60,Sunny,10.8,1024.0,2025,9,7,13
527,Kristiansand,2025-09-07 14:54:00,19.0,60,Sunny,12.2,1024.0,2025,9,7,14
528,Kristiansand,2025-09-07 15:54:00,19.3,52,Sunny,14.0,1023.0,2025,9,7,15
529,Kristiansand,2025-09-07 16:53:00,19.3,52,Sunny,14.0,1023.0,2025,9,7,16
530,Kristiansand,2025-09-07 17:53:00,17.2,63,Sunny,13.3,1023.0,2025,9,7,17
531,Kristiansand,2025-09-07 18:54:00,16.0,72,Sunny,13.7,1023.0,2025,9,7,18
532,Kristiansand,2025-09-07 19:53:00,16.3,77,Sunny,13.7,1022.0,2025,9,7,19
533,Kristiansand,2025-09-07 20:51:00,15.0,82,Sunny,13.7,1023.0,2025,9,7,20
534,Kristiansand,2025-09-07 21:51:00,13.0,94,Clear,13.0,1023.0,2025,9,7,21
535,Kristiansand,2025-09-07 22:53:00,13.4,94,Clear,12.2,1023.0,2025,9,7,22
536,Kristiansand,2025-09-08 06:02:00,12.1,94,Partly Cloudy,17.3,1021.0,2025,9,8,6
537,Kristiansand,2025-09-08 09:25:00,15.2,88,Partly cloudy,22.0,1021.0,2025,9,8,9
538,Kristiansand,2025-09-08 09:54:00,15.2,94,Partly cloudy,22.0,1021.0,2025,9,8,9
539,Kristiansand,2025-09-08 15:55:00,19.1,73,Partly cloudy,19.8,1020.0,2025,9,8,15
540,Kristiansand,2025-09-08 16:55:00,18.4,77,Partly cloudy,19.8,1019.0,2025,9,8,16
541,Kristiansand,2025-09-08 17:53:00,18.1,77,Partly cloudy,19.4,1019.0,2025,9,8,17
542,Kristiansand,2025-09-08 18:51:00,17.0,83,Partly cloudy,18.4,1019.0,2025,9,8,18
543,Kristiansand,2025-09-08 19:55:00,17.4,83,Partly cloudy,17.6,1019.0,2025,9,8,19
544,Kristiansand,2025-09-08 20:53:00,16.2,88,Partly cloudy,15.1,1019.0,2025,9,8,20
545,Kristiansand,2025-09-08 21:55:00,16.1,88,Partly cloudy,15.1,1019.0,2025,9,8,21
546,Kristiansand,2025-09-08 22:53:00,16.2,88,Partly cloudy,15.8,1019.0,2025,9,8,22
547,Kristiansand,2025-09-09 09:42:00,17.3,88,Partly cloudy,15.1,1018.0,2025,9,9,9
548,Kristiansand,2025-09-09 09:53:00,17.4,88,Partly cloudy,15.1,1018.0,2025,9,9,9
549,Kristiansand,2025-09-09 10:55:00,18.2,83,Partly cloudy,15.5,1019.0,2025,9,9,10
